Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
12.35,0,0.02678995,1,58.9246,2009,2,0,2,926.7936
9.8,0,0.024432767,1,116.4492,2002,3,1,1,2780.3808
5.305,1,0.047220267999999996,0,181.9608,2009,2,0,2,2388.8904
18.5,1,0.045534457,0,146.3102,1999,2,2,1,3645.255
10.695,1,0.0,1,156.1972,1997,0,2,1,1869.5664
6.525,0,0.090806457,1,86.4882,2007,3,1,1,1631.8758
12.35,1,0.033813351,0,198.1426,1999,2,2,1,3757.1094
7.935,0,0.031730739,1,261.091,2004,0,1,1,2366.919
15.85,1,0.102262138,0,47.1744,1998,3,0,0,90.5488
5.615,0,0.0,1,121.973,1997,0,2,1,2463.46
10.5,0,0.052511611,1,90.78299999999999,1987,1,0,1,1258.362
12.6,1,0.056713056,0,223.8088,1985,2,0,3,5592.72
8.85,0,0.053950661,0,182.7292,1999,2,2,1,4925.5884
13.1,1,0.044192372,0,180.3318,1997,0,2,1,2345.6134
12.6,0,0.046958533,1,101.3016,1985,2,0,3,2327.6368
15.1,0,0.055829496,1,140.2496,2004,0,1,1,2681.8424
17.7,1,0.13498355,1,184.4924,1987,1,0,1,3146.5708
14.65,0,0.0,0,49.7692,2002,3,1,1,837.5764
16.35,0,0.032538896,0,165.7842,1997,0,2,1,2652.5472
19.85,0,0.005264755,0,264.5884,2007,3,1,1,5829.7448
6.715,1,0.12183295599999999,1,43.5454,2002,3,1,1,838.908
20.85,0,0.037403973,1,192.5478,1997,0,2,1,2906.217
12.6,1,0.10400212,1,79.796,1985,2,0,3,4074.696
17.1,0,0.05416243900000001,0,85.3566,1987,1,0,1,1775.6886
12.6,0,0.023876707999999996,1,258.6304,1985,0,2,0,516.6608
17.85,0,0.065797601,1,147.805,2004,0,1,1,1947.465
19.6,0,0.047857804000000004,1,45.077,1987,1,0,1,605.878
12.6,0,0.048703432000000005,1,125.9336,1985,2,0,3,7158.6816
12.5,0,0.006765149,1,41.7112,1997,0,2,1,383.5008
15.85,1,0.06121988,0,45.6744,2002,3,1,1,633.8416
6.78,1,0.0,0,227.4694,1997,0,2,1,3197.1716
19.6,1,0.041563696000000004,1,47.6376,2004,0,1,1,335.5632
17.5,0,0.098457814,1,171.7738,2007,3,1,1,2432.8332
20.75,0,0.108930629,1,160.9578,2002,3,1,1,1444.1202
12.6,0,0.03046847,1,254.704,1985,2,0,3,3036.048
9.3,0,0.073288275,1,189.1846,1998,3,0,0,382.1692
17.75,0,0.097692448,1,242.4196,2004,0,1,1,5543.4508
17.0,0,0.135944247,0,171.5106,1999,2,2,1,1539.9954
12.6,1,0.123089128,1,63.6484,1985,0,2,0,65.2484
4.555,1,0.034328578,1,110.1544,1987,1,0,1,1230.3984
10.1,1,0.089688978,0,225.5088,1998,3,0,0,1342.2528
20.7,1,0.121709653,1,119.7466,1999,2,2,1,2003.3922
8.785,0,0.020618957,1,153.0656,2002,3,1,1,4170.5712
17.75,0,0.163548055,1,239.3196,1998,3,0,0,723.0588
12.6,0,0.17819286399999998,0,54.9956,1985,0,2,0,109.1912
5.465,1,0.048625599000000005,1,129.2626,2002,3,1,1,1311.626
12.6,0,0.170213676,0,89.5856,1985,0,2,0,175.7712
12.6,0,0.044829295,1,187.4556,1985,2,0,3,7510.224
12.6,0,0.11338767699999999,1,156.9604,1985,2,0,3,1584.604
17.75,0,0.058168807,0,249.575,1998,3,0,0,499.35
16.2,1,0.016650191,1,97.4726,2004,0,1,1,1174.4712
20.35,1,0.151044881,0,79.2276,2004,0,1,1,649.8208
8.185,0,0.038948125,0,115.4808,2007,3,1,1,820.2656
20.5,0,0.020688968999999998,0,88.18299999999999,2009,2,0,2,719.064
8.42,0,0.11224978099999999,1,64.3168,2004,0,1,1,703.0848
10.0,0,0.046116319,1,141.81799999999998,2007,3,1,1,838.908
7.5,0,0.050957715,1,122.4072,2009,2,0,2,2572.6512
12.6,0,0.053211728,0,177.6002,1985,2,0,3,8417.7094
10.6,0,0.011111713999999998,0,43.8454,2002,3,1,1,671.1264
20.6,1,0.077029195,1,177.2344,1998,3,0,0,892.172
12.6,0,0.017344678999999998,0,230.801,1985,2,0,3,5283.1230000000005
16.2,0,0.019457372,1,153.9972,2009,2,0,2,1246.3776
20.25,1,0.012063121000000001,1,183.5924,2007,3,1,1,2406.2012
12.15,0,0.079755214,1,36.6506,2009,2,0,2,493.3578
12.6,0,0.074830794,1,125.9046,1985,2,0,3,4482.1656
8.21,0,0.044917289000000006,0,88.5198,2004,0,1,1,1133.8574
6.63,1,0.018310141999999998,1,57.7588,1998,3,0,0,57.2588
6.935,1,0.041247932,1,101.8332,1987,1,0,1,2255.7304
12.6,1,0.0204702,0,88.25399999999999,1985,2,0,3,2510.0660000000003
15.0,1,0.161404914,1,185.8266,2004,0,1,1,1844.266
7.825,0,0.186067862,1,255.4698,1997,0,2,1,5073.396
10.695,0,0.057792342999999996,0,61.4536,1997,0,2,1,428.7752
18.85,0,0.0,1,162.0578,2004,0,1,1,3209.156
12.1,1,0.061270647000000004,1,53.2614,1999,2,2,1,386.8298
8.945,1,0.087823675,0,261.091,2002,3,1,1,3418.883
8.975,1,0.05281112,1,86.6224,1999,2,2,1,1704.4479999999999
20.2,0,0.112495847,1,124.4046,1999,2,2,1,1120.5414
6.76,1,0.029100745,0,80.696,2009,2,0,2,559.2719999999999
9.0,0,0.019546214,1,168.1474,2002,3,1,1,4211.185
20.2,0,0.112549008,1,123.1046,2002,3,1,1,1120.5414
19.0,0,0.0,1,189.1872,1997,0,2,1,567.2616
15.1,1,0.019917598,1,129.431,1987,1,0,1,3505.437
14.1,0,0.089817198,1,142.7496,1999,2,2,1,3528.74
20.2,1,0.121442754,1,94.9752,1999,2,2,1,1342.2528
12.6,1,0.069250192,0,232.9616,1985,2,0,3,3515.4240000000004
12.6,0,0.159193194,1,92.712,1985,2,0,3,3635.268
12.6,0,0.0,1,98.1726,1985,2,0,3,978.7260000000001
12.6,1,0.023209537000000002,0,183.3608,1985,2,0,3,6064.1064
20.25,0,0.148372897,1,108.8938,2002,3,1,1,3644.5892
14.85,0,0.0,1,187.7214,1998,3,0,0,188.4214
20.7,0,0.065689432,1,149.7366,1998,3,0,0,151.1366
5.15,1,0.061301149000000006,0,122.1388,2002,3,1,1,2352.9372
12.6,0,0.117825569,1,43.2796,1985,0,2,0,41.2796
12.6,1,0.04152307,0,124.3072,1987,1,0,1,5022.7952
10.1,0,0.024201905,1,114.915,1999,2,2,1,2796.36
15.25,1,0.066269294,1,179.666,2007,3,1,1,6471.576
10.5,1,0.01100413,1,167.1842,2002,3,1,1,2984.1156
12.6,0,0.250560049,0,126.9994,1985,0,2,0,385.4982
14.65,1,0.099113429,1,52.8666,2004,0,1,1,461.3994
6.885,1,0.140008554,1,108.7228,1997,0,2,1,2542.0244
7.285,0,0.031278532000000005,1,176.0054,2009,2,0,2,2626.5809999999997
11.1,1,0.05373063,0,165.1526,1987,1,0,1,1480.0734
12.6,0,0.025842951,1,48.6376,1985,2,0,3,1677.816
10.5,0,0.052555345999999996,1,89.68299999999999,1997,0,2,1,988.7130000000001
12.6,0,0.10178199,1,104.699,1985,0,2,0,103.199
20.75,0,0.021293097,1,151.9024,2002,3,1,1,2732.4432
12.6,1,0.124668026,1,261.091,1985,2,0,3,5522.811
11.85,1,0.050043472,0,164.6526,1987,1,0,1,2137.8838
14.0,0,0.024468806000000003,1,41.1454,2007,3,1,1,503.3448
20.2,0,0.01181025,1,154.634,1987,1,0,1,4287.752
19.0,0,0.027028322999999996,1,127.0336,1999,2,2,1,3962.8416
16.0,1,0.17261532699999999,1,154.5972,1987,1,0,1,1869.5664
12.6,1,0.06871772,0,155.563,1985,0,2,0,469.389
20.85,0,0.032421521,1,181.666,1987,1,0,1,1438.128
19.0,0,0.127983545,1,107.6622,1987,1,0,1,1270.3464
13.0,1,0.070288365,1,64.3484,2004,0,1,1,2218.4456
10.0,0,0.07675510599999999,1,141.618,1998,3,0,0,139.81799999999998
17.5,0,0.052434201,1,103.999,2004,0,1,1,1857.582
12.6,0,0.053413906,1,181.766,1985,0,2,0,179.766
19.5,0,0.08301916299999999,1,180.2002,2007,3,1,1,5193.9058
16.1,1,0.080010553,1,124.2362,1998,3,0,0,377.5086
8.6,0,0.069403341,1,91.2146,2004,0,1,1,2554.0088
12.6,1,0.025616191,1,188.1872,1985,2,0,3,6239.8776
20.25,0,0.036326064,0,220.1482,1997,0,2,1,3066.6748
9.6,0,0.085434195,1,105.02799999999999,2007,3,1,1,2556.672
11.1,0,0.010658153,1,83.0908,1999,2,2,1,1593.9252
13.0,0,0.041994899,1,254.7014,2009,2,0,2,5100.028
12.6,0,0.011556918999999999,1,94.741,1985,2,0,3,1641.1970000000001
20.7,0,0.0,1,74.3354,2009,2,0,2,1880.885
5.78,1,0.12411034900000001,1,262.3568,1998,3,0,0,790.9704
5.325,1,0.139244918,0,53.0298,2009,2,0,2,377.5086
7.5,0,0.032599801,1,238.1906,1987,1,0,1,3327.6684
11.6,1,0.157075658,0,166.6474,1999,2,2,1,4211.185
12.6,1,0.018472713999999998,1,109.9544,1985,2,0,3,5257.1568
6.44,0,0.0,0,99.87,2002,3,1,1,1498.05
12.5,0,0.020739698,0,198.9742,2002,3,1,1,995.3710000000001
7.825,0,0.186825823,1,253.5698,2009,2,0,2,3805.047
6.865,0,0.09512291,1,212.3218,1998,3,0,0,427.4436
7.5,0,0.03269312,1,238.7906,2002,3,1,1,4040.7402
9.8,0,0.013841737,1,45.206,1997,0,2,1,1211.756
19.0,1,0.103449993,0,225.472,1997,0,2,1,3169.208
8.27,1,0.089554186,1,150.8708,1997,0,2,1,2407.5328
17.85,0,0.052257982,1,121.8072,1999,2,2,1,2450.144
11.8,1,0.170251293,1,116.4834,2004,0,1,1,1958.1178
20.6,1,0.048131556,0,187.1556,2009,2,0,2,4693.89
20.7,0,0.026899856,1,73.9354,1997,0,2,1,677.1186
15.25,0,0.026663778,1,87.0198,2002,3,1,1,2442.1544
12.35,1,0.0,1,76.2328,1997,0,2,1,1544.656
12.5,1,0.10990084300000001,0,83.0592,1987,1,0,1,743.0328
15.2,0,0.033651278,1,108.9912,1999,2,2,1,1965.4416
18.25,0,0.075311837,1,122.6046,1999,2,2,1,2988.1104
6.71,0,0.0,0,218.9166,1987,1,0,1,2394.8826
12.6,0,0.039996021,1,176.7686,1985,0,2,0,888.8430000000001
12.6,1,0.010886324,1,57.2588,1985,2,0,3,801.6232
12.6,0,0.04506213,0,167.5474,1985,0,2,0,1010.6844
12.35,0,0.041729735,1,36.3216,2004,0,1,1,276.9728
6.42,0,0.053426165,0,178.7002,1987,1,0,1,4477.505
14.65,0,0.083488992,1,161.3552,1999,2,2,1,7148.0288
13.65,0,0.0,0,229.4668,1999,2,2,1,4837.7028
20.2,1,0.060045008,0,128.3678,2009,2,0,2,1398.8458
12.5,0,0.10402738,1,172.2448,2007,3,1,1,1874.8928
12.6,0,0.08353607099999999,0,255.433,1985,2,0,3,9227.988000000001
5.48,0,0.015169739,1,82.225,2009,2,0,2,2247.075
12.6,0,0.028382853,1,109.4596,1985,0,2,0,647.1576
12.1,1,0.061299600999999995,1,56.2614,2002,3,1,1,552.614
16.7,0,0.07058862099999999,0,107.9912,2007,3,1,1,1419.4856
16.85,1,0.023201357000000002,1,45.9428,2002,3,1,1,307.5996
7.365,0,0.042626422000000004,0,227.072,1999,2,2,1,4074.696
9.195,0,0.10850167599999999,1,183.6634,2007,3,1,1,2362.9242
14.3,0,0.122571209,0,122.37299999999999,1997,0,2,1,985.3839999999999
5.32,0,0.093408695,1,101.2674,2007,3,1,1,2241.0828
12.6,0,0.032731074,1,235.6906,1985,2,0,3,5704.5744
13.65,1,0.043386130999999994,1,80.2302,1998,3,0,0,79.2302
12.6,1,0.021969896000000003,0,248.6092,1997,0,2,1,3237.1196
12.6,0,0.183948465,1,33.6216,1985,2,0,3,934.7832
10.6,1,0.033052168,0,49.7008,1997,0,2,1,961.4152
12.6,0,0.054443762,1,184.6582,1985,0,2,0,185.7582
8.6,1,0.040172077,1,188.553,1987,1,0,1,3795.06
19.85,0,0.175995526,0,224.0772,1997,0,2,1,1556.6404
9.3,0,0.042530668,1,125.5388,2007,3,1,1,2848.2924
12.6,1,0.274592283,0,167.8474,1985,0,2,0,336.8948
7.76,0,0.059594017,1,99.67,2009,2,0,2,1897.53
10.895,0,0.136784873,0,265.2568,2004,0,1,1,4218.5088
10.8,0,0.0,1,238.1564,2009,2,0,2,5243.8408
12.6,1,0.019912606,1,91.0488,1985,0,2,0,271.6464
9.195,1,0.04719387,1,52.8666,1999,2,2,1,1384.1982
19.6,0,0.039638705,1,166.0526,1999,2,2,1,3124.5994
15.7,0,0.074083388,1,253.3724,2007,3,1,1,6795.1548
18.85,0,0.09105157900000001,1,127.4336,2002,3,1,1,894.8352
14.7,0,0.02090277,1,144.5128,1987,1,0,1,3307.6944
15.0,0,0.15386118099999999,1,108.5938,1987,1,0,1,1393.5194
21.1,1,0.161504957,0,65.0168,1997,0,2,1,639.168
17.0,0,0.119871307,1,248.3434,2009,2,0,2,6208.585
16.7,1,0.069903773,1,188.6214,2004,0,1,1,565.2642
8.6,0,0.069416467,1,92.5146,1997,0,2,1,2006.7212
6.76,1,0.02914662,0,79.296,2007,3,1,1,1118.5439999999999
8.77,1,0.046771477,0,173.9422,1997,0,2,1,3103.9596
12.6,0,0.092564193,1,53.4956,1985,2,0,3,2129.2284
5.845,1,0.104998144,1,213.2218,2004,0,1,1,7266.5412
16.7,1,0.119704498,0,181.9976,2002,3,1,1,5432.928000000001
11.65,0,0.03242518,1,38.8164,1998,3,0,0,77.2328
12.6,0,0.052300844000000006,1,88.28299999999999,1985,2,0,3,2157.192
14.3,0,0.026362623999999998,1,78.3302,1999,2,2,1,1267.6832
12.6,0,0.0,1,45.7428,1985,2,0,3,615.1992
8.355,0,0.18755862899999998,1,148.0418,1997,0,2,1,1471.418
13.15,0,0.04376368,1,183.095,1997,0,2,1,1830.95
19.25,1,0.0,1,82.5908,2002,3,1,1,922.7988
5.035,1,0.08007260299999999,0,228.2036,2002,3,1,1,2504.7396
15.85,1,0.007146415,1,41.048,1997,0,2,1,798.96
15.35,0,0.096317593,1,197.3768,1987,1,0,1,3350.3056
12.5,0,0.020729901999999998,0,197.2742,1999,2,2,1,3782.4098
18.35,1,0.15783357,0,87.5882,1998,3,0,0,171.7764
12.6,1,0.010928678,1,167.0842,1985,2,0,3,6465.5838
20.5,0,0.036110222000000004,0,120.1756,1987,1,0,1,2059.9852
13.85,0,0.030842962999999998,1,143.1154,1999,2,2,1,2552.6772
4.59,0,0.0,1,111.186,2002,3,1,1,1245.046
10.0,0,0.089078338,1,147.1102,1987,1,0,1,2916.204
12.35,0,0.100164204,0,113.6518,2009,2,0,2,1593.9252
12.6,1,0.045763622999999996,0,43.8744,1985,2,0,3,1222.4088
20.0,1,0.10399676,1,107.4622,1987,1,0,1,1587.933
13.8,1,0.057104065999999995,1,232.6984,2009,2,0,2,1390.1904
9.5,0,0.041971264,1,33.39,2002,3,1,1,732.38
5.425,1,0.11447240300000001,1,88.3514,1997,0,2,1,2833.6448
16.75,0,0.045117476,1,187.9556,1999,2,2,1,2440.8228
19.2,1,0.0,1,223.8062,2002,3,1,1,5642.655
10.5,0,0.02727641,1,171.3106,1997,0,2,1,3593.3226
12.85,1,0.152747503,0,252.0382,2009,2,0,2,4037.4112
12.6,0,0.060706749000000004,1,127.50200000000001,1985,0,2,0,379.506
6.36,0,0.120788077,0,45.706,2002,3,1,1,838.908
12.6,1,0.076851759,0,111.85700000000001,1985,0,2,0,109.85700000000001
14.5,1,0.063810405,0,263.2594,1987,1,0,1,2878.2534
7.02,0,0.081328781,0,150.0734,2002,3,1,1,4454.202
7.42,0,0.020387989,1,247.1092,2004,0,1,1,4233.1564
17.25,0,0.113518466,1,253.5724,1997,0,2,1,5033.448
18.75,0,0.052917345,1,190.6504,2002,3,1,1,1342.2528
20.25,1,0.018911473999999998,0,220.5772,2007,3,1,1,2446.1492
12.65,1,0.075981306,1,192.3846,1987,1,0,1,1910.846
12.5,0,0.018848862,1,96.7384,1997,0,2,1,2167.8448
12.8,0,0.116527666,1,261.4252,1998,3,0,0,262.3252
6.655,0,0.0,0,212.4586,2007,3,1,1,2743.7618
10.3,0,0.070040195,0,263.0226,1997,0,2,1,4229.1616
14.6,0,0.059827007,1,239.2538,2007,3,1,1,3605.3070000000002
9.195,1,0.051827122999999996,1,77.4644,2009,2,0,2,1414.1592
13.65,0,0.03595391,1,185.2924,2004,0,1,1,3146.5708
7.935,0,0.017182935,0,51.235,1999,2,2,1,848.895
20.75,0,0.007546808,1,104.1622,1987,1,0,1,1693.7952
15.1,1,0.10583111699999999,0,41.6796,1999,2,2,1,784.3124
12.6,0,0.018275994,1,115.2808,1985,0,2,0,117.1808
10.1,0,0.027064381000000002,0,76.367,1997,0,2,1,765.67
12.6,1,0.0,1,100.3674,1985,2,0,3,1833.6132
16.75,0,0.06063976,0,173.0106,1999,2,2,1,3593.3226
9.13,0,0.051847425,1,152.8024,1997,0,2,1,1214.4192
8.235,0,0.014518575,1,182.195,2009,2,0,2,2380.235
16.85,1,0.159722816,1,194.1478,1987,1,0,1,5812.434
12.6,0,0.05911748,1,181.5976,1985,2,0,3,4165.2448
17.35,0,0.020555958,1,79.4618,2004,0,1,1,1772.3596
12.6,0,0.17138350600000002,1,50.5324,1985,0,2,0,207.7296
14.5,0,0.090286009,1,159.9604,2007,3,1,1,2218.4456
14.5,0,0.061986574,0,153.0998,1997,0,2,1,4921.5936
9.395,0,0.160235723,1,227.872,2007,3,1,1,1584.604
7.905,0,0.010032624,1,248.3408,2002,3,1,1,751.0224
12.6,0,0.116928924,1,183.3292,1985,0,2,0,364.8584
12.6,0,0.011835436000000001,1,121.37299999999999,1985,0,2,0,246.34599999999998
8.5,0,0.09788471800000001,1,52.5324,1997,0,2,1,1194.4452
8.3,1,0.038204311,0,87.7198,2004,0,1,1,1831.6158
7.975,0,0.014631149,1,84.525,1997,0,2,1,416.125
13.5,1,0.16004458900000001,0,145.4102,2002,3,1,1,3499.4448
12.6,0,0.02930277,1,256.1646,1985,2,0,3,5926.2858
5.785,1,0.040351229,1,181.36599999999999,2004,0,1,1,1977.4260000000002
9.5,0,0.042123243,1,32.09,2007,3,1,1,432.77
16.75,0,0.08148512599999999,0,258.0988,2002,3,1,1,8994.958
12.6,1,0.149288779,1,158.4288,1985,2,0,3,2985.4472
17.6,1,0.0,1,46.006,1997,0,2,1,326.242
18.2,1,0.06656712099999999,0,250.2092,2009,2,0,2,2988.1104
11.6,0,0.068535039,1,143.0154,1998,3,0,0,283.6308
6.865,0,0.057062185999999994,1,212.0218,2009,2,0,2,2350.9398
7.275,0,0.027991092999999998,1,145.976,1999,2,2,1,3515.4240000000004
18.2,0,0.089901774,0,197.511,1997,0,2,1,392.82199999999995
13.5,0,0.0,1,189.1872,2004,0,1,1,1890.872
9.0,0,0.038892859,1,36.119,1987,1,0,1,1098.57
19.1,0,0.045270425999999996,0,38.8138,1987,1,0,1,731.0484
17.85,1,0.020942867,0,260.2936,2004,0,1,1,4175.8976
10.3,1,0.030693756000000003,0,114.2176,2009,2,0,2,2175.8344
6.38,0,0.015162573,1,145.14700000000002,1997,0,2,1,3006.087
12.6,1,0.0,1,37.0506,1985,2,0,3,986.7156
15.0,0,0.11946118800000001,1,126.3362,1998,3,0,0,503.3448
15.1,0,0.09515808099999999,1,159.2604,1997,0,2,1,2852.2872
16.2,0,0.050545502,1,191.6162,2009,2,0,2,1731.7458
5.945,0,0.093405156,1,129.3652,2009,2,0,2,4391.6168
11.8,1,0.179191782,0,224.2772,1998,3,0,0,667.1316
19.7,1,0.160951491,1,256.1014,1999,2,2,1,3060.0168
12.6,0,0.10215795800000001,0,145.0128,1985,0,2,0,143.8128
19.0,0,0.017791458,1,211.9244,2009,2,0,2,2117.244
12.3,0,0.036997103999999996,1,115.9834,1999,2,2,1,2073.3012
12.3,0,0.116261335,1,107.0938,1998,3,0,0,214.3876
8.1,0,0.12829573,0,210.4902,2002,3,1,1,5309.755
15.85,0,0.069100548,0,216.6166,1997,0,2,1,4136.6154
14.85,1,0.035257037000000005,0,161.2578,1997,0,2,1,4171.9028
19.0,1,0.065633934,0,186.5214,1997,0,2,1,2261.0568
5.485,0,0.042743727999999995,1,166.2842,2004,0,1,1,1989.4104
19.0,0,0.129309277,1,188.8872,2004,0,1,1,3592.6568
16.1,1,0.0,0,98.441,2007,3,1,1,868.8689999999999
6.135,0,0.0,1,114.286,1997,0,2,1,2376.906
11.6,1,0.156802171,0,168.0474,2004,0,1,1,4379.6324
16.2,0,0.10363403800000001,1,101.399,1999,2,2,1,1031.99
15.6,0,0.045055587,0,242.3854,1999,2,2,1,2416.854
10.395,0,0.031199027999999997,0,159.4604,1987,1,0,1,316.9208
14.5,0,0.062239080999999995,0,154.2998,2009,2,0,2,1691.7978
15.25,0,0.06153089,1,132.2968,2007,3,1,1,1696.4584
10.1,1,0.053692878,0,222.9088,2002,3,1,1,5145.3024
12.1,0,0.01545846,1,166.0526,1999,2,2,1,3617.9572
12.6,1,0.06627464,1,54.1956,1985,2,0,3,3002.758
8.3,1,0.030274175,1,98.5384,2009,2,0,2,1872.2296
7.315,0,0.015332871999999999,1,154.034,2002,3,1,1,612.536
15.6,1,0.10589167,1,172.6764,2007,3,1,1,2920.1988
12.6,0,0.016910914,1,96.641,1985,2,0,3,1544.656
16.2,1,0.128621941,1,175.537,1999,2,2,1,3528.74
12.6,0,0.014153743,1,145.6418,1985,2,0,3,3825.6868
17.5,0,0.013637046000000002,1,258.5304,1997,0,2,1,6199.9296
18.25,1,0.17152392800000002,0,155.863,2009,2,0,2,2346.945
12.6,0,0.009950343,0,185.5608,1985,2,0,3,3307.6944
12.6,0,0.037160705,1,54.2298,1985,0,2,0,161.7894
12.1,0,0.148986013,0,106.52799999999999,2009,2,0,2,1171.808
16.25,0,0.078103689,1,91.1804,1987,1,0,1,1929.4884
7.785,0,0.140121306,0,102.5306,2009,2,0,2,1358.8978
10.1,0,0.040446145,1,118.115,1998,3,0,0,116.515
12.35,0,0.093824276,1,119.9124,2007,3,1,1,2014.7108
15.7,1,0.018926773,0,60.2536,2004,0,1,1,1163.8184
20.35,0,0.021322439,1,79.1328,2004,0,1,1,1235.7248
12.6,1,0.05336162,1,200.1742,1985,2,0,3,6171.3002
12.6,0,0.138777108,1,147.5392,1985,2,0,3,5219.872
12.1,0,0.016823566,1,178.56599999999997,2004,0,1,1,3775.086
20.35,0,0.083799283,0,184.1292,1997,0,2,1,2189.1504
18.1,0,0.048940428,1,127.5336,1997,0,2,1,1789.6704
12.6,0,0.02429329,0,33.4874,2009,2,0,2,105.8622
7.5,0,0.05082988099999999,1,122.7072,1999,2,2,1,1470.0864
20.5,1,0.0,1,83.2592,2007,3,1,1,1155.8288
16.75,1,0.024994069,1,37.4822,2007,3,1,1,549.9508
17.85,0,0.110152524,1,150.205,1998,3,0,0,149.805
13.5,0,0.060603014000000004,1,85.554,2002,3,1,1,1731.08
12.85,0,0.033192524,0,199.0768,1987,1,0,1,3153.2288
12.35,1,0.121174241,0,47.8692,1998,3,0,0,49.2692
10.1,0,0.046848053,1,60.6878,2007,3,1,1,363.5268
11.0,0,0.05489331,1,101.9358,1987,1,0,1,1105.8938
14.15,0,0.034868095,1,243.7828,2004,0,1,1,6579.4356
20.6,0,0.070933894,1,74.8696,1987,1,0,1,223.7088
5.765,0,0.0821398,1,37.2164,1999,2,2,1,579.246
8.01,0,0.117580062,1,36.6532,1998,3,0,0,71.9064
10.8,0,0.049819857,0,243.2144,2002,3,1,1,1225.072
15.7,0,0.030877303,1,42.177,2007,3,1,1,735.709
8.6,0,0.06952439099999999,1,91.8146,1999,2,2,1,2371.5796
12.6,0,0.076860103,1,55.993,1985,2,0,3,1471.418
6.36,0,0.121034655,0,47.506,2009,2,0,2,1071.938
5.32,0,0.092865746,1,100.6674,2004,0,1,1,2648.5524
12.6,1,0.075753207,0,111.1202,1985,2,0,3,3150.5656
12.6,0,0.103188491,1,244.34599999999998,1985,0,2,0,246.34599999999998
12.6,1,0.072559351,1,199.3426,1985,2,0,3,3757.1094
7.435,0,0.122735471,1,205.2638,1987,1,0,1,3520.0846
6.615,1,0.09197185599999999,1,251.6408,1997,0,2,1,6008.1792
11.3,0,0.056434817000000005,1,247.8118,1997,0,2,1,2964.1416
10.895,0,0.035740762999999995,0,131.9284,2004,0,1,1,659.1419999999999
11.5,1,0.125602951,1,100.8358,1997,0,2,1,2111.2518
12.6,0,0.11676217300000001,1,198.9768,1985,2,0,3,4729.8432
7.55,1,0.030918873,0,123.9072,1987,1,0,1,1102.5648
20.5,0,0.119848041,1,109.4596,2009,2,0,2,431.4384
5.325,1,0.139464425,0,53.2298,2007,3,1,1,1240.3854
6.675,0,0.021666335,1,33.3874,1997,0,2,1,1235.059
16.5,1,0.06624955099999999,0,183.3292,1997,0,2,1,2006.7212
10.195,0,0.10756402400000001,1,149.0076,1999,2,2,1,1182.4608
19.2,1,0.085122855,1,155.4314,2002,3,1,1,3568.0222
15.7,1,0.11503178300000001,1,114.1202,2009,2,0,2,787.6414
18.7,0,0.014580886000000001,1,50.2324,1987,1,0,1,623.1888
13.65,0,0.077548732,1,55.093,2009,2,0,2,452.744
12.6,0,0.022457694,1,98.6068,1985,2,0,3,2430.17
6.11,1,0.103129612,0,129.5968,2002,3,1,1,2348.9424
6.85,0,0.023012717999999998,1,262.0594,2007,3,1,1,1569.9564
12.6,0,0.026933321,0,78.467,1985,2,0,3,3292.381
7.475,0,0.14936069800000001,0,243.4854,2007,3,1,1,1691.7978
9.0,0,0.019586115,1,170.2474,2009,2,0,2,4211.185
15.1,0,0.0,1,195.21099999999998,1987,1,0,1,3142.5759999999996
11.35,1,0.0,1,101.5016,1997,0,2,1,202.4032
15.0,0,0.049155769,1,65.2168,1999,2,2,1,958.752
6.44,0,0.0,0,98.27,1997,0,2,1,2396.88
6.445,0,0.049697923,1,95.0436,1998,3,0,0,94.5436
14.8,0,0.08120649099999999,0,189.2846,2002,3,1,1,1719.7614
12.6,1,0.048924811,0,147.4102,1985,2,0,3,3207.8244
8.18,1,0.082386011,1,56.6588,2004,0,1,1,687.1056
15.2,0,0.050279604000000006,1,94.1752,2002,3,1,1,2109.2544
12.6,0,0.080203852,1,77.99600000000001,1985,2,0,3,2716.4640000000004
8.76,0,0.050335829000000006,1,126.2336,2007,3,1,1,1406.1696
18.1,0,0.178694026,0,158.9288,2009,2,0,2,1571.2879999999998
12.6,0,0.027580162999999998,1,62.2168,1985,2,0,3,1661.8368
5.305,1,0.04710181,0,181.8608,1999,2,2,1,4594.02
12.85,0,0.121914662,1,43.5428,1999,2,2,1,615.1992
12.6,1,0.04770415099999999,0,187.2556,1985,2,0,3,4506.1344
12.6,1,0.01268995,1,56.4588,1985,2,0,3,973.3996
12.6,0,0.06981517,0,214.385,1985,2,0,3,4327.7
15.0,0,0.058513255,1,46.9744,2002,3,1,1,679.1160000000001
9.3,0,0.042357202999999996,1,123.2388,1999,2,2,1,1857.582
19.25,0,0.101932076,0,54.5956,1999,2,2,1,764.3384
19.35,1,0.062476391,1,164.5184,1987,1,0,1,1651.184
11.35,1,0.023454399,0,181.9608,2007,3,1,1,1653.8472
18.7,0,0.037681448,0,111.0886,1999,2,2,1,222.3772
6.055,0,0.025408702000000002,0,160.892,1997,0,2,1,2396.88
8.395,0,0.039572298,1,100.9042,2002,3,1,1,1686.4714
12.6,1,0.093202196,1,125.5704,1985,2,0,3,1001.3632
